variable_name,variable_label,avail_from_dt,table_name
W3extrtu5MP0g,MP: Which private lessons/ classes paid for (NOT covered at school) - Maths,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3extrtu5MP0h,MP: Which private lessons/ classes paid for (NOT covered at school) - English,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3extrtu5MP0i,MP: Which private lessons/ classes paid for (NOT covered at school) - Science,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3extrtu5MP0j,MP: Which private lessons/ classes paid for (NOT covered at school) - Horse riding,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3extrtu5MP0k,MP: Which private lessons/ classes paid for (NOT covered at school) - Other answers,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3extrtu6MP,MP: How often does YP go to supplementary lessons or classes over the last 12 months,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3tranaftMP,MP: What transition plan suggests YP should do after Year 11,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3transtaMP0a,MP: Will this be so that YP can do A levels/ AS levels/A2S,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3transtaMP0b,MP: Will this be so that YP can do NVQs,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3transtaMP0c,MP: Don't know,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3transtaMP0d,MP: Other answers,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3tranleaMP,MP: What transition plan suggest YP should do when they leave school after Year 11,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3parasp2MP,MP: What would like YP to do when reach school leaving age,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3parasp1MP,MP: What think YP will do when reaches school leaving age,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3jobdiscMP,MP: Whether talked to YP about YP staying on in full-time education,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3awaremaMP,MP: Whether aware of EMA before interview,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3emaappMP,MP: Whether YP has applied for an EMA,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3emagoMP,MP: Whether YP will apply for an EMA,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3emasucMP,MP: Whether EMA application was sucessful,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefinMP0a,MP: How YP's expenses would be paid if stayed on in education - EMA,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefinMP0b,MP: How YP's expenses would be paid if stayed on in education - YP get job or work part time,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefinMP0c,MP: How YP's expenses would be paid if stayed on in education - Parent(s) will support or give money,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefinMP0d,MP: How YP's expenses would be paid if stayed on in education - Other relative(s) will support or give money,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefinMP0e,MP: How YP's expenses would be paid if stayed on in education - Some other means,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefinMP0f,MP: How YP's expenses would be paid if stayed on in education - YP definitely won't stay on (UNPROMPTED),2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefinMP0g,MP: How YP's expenses would be paid if stayed on in education - Don't know,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefn2MP0a,MP: What likely to do to help keep YP in education - Save money now specifically for education,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefn2MP0b,MP: What likely to do to help keep YP in education - Give money from existing savings,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefn2MP0c,MP: What likely to do to help keep YP in education - Support out of wages or earnings,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefn2MP0d,MP: What likely to do to help keep YP in education - Take out loan or remortgage,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefn2MP0e,MP: What likely to do to help keep YP in education - Pay school or college fees,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefn2MP0f,MP: What likely to do to help keep YP in education - Help with accommodation (eg. Let YP stay rent-free),2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefn2MP0g,MP: What likely to do to help keep YP in education - Borrow money from other relatives or friends,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefn2MP0h,MP: What likely to do to help keep YP in education - Help in other ways,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefn2MP0i,MP: What likely to do to help keep YP in education - YP definitely won't stay on (UNPROMPTED),2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefn2MP0j,MP: What likely to do to help keep YP in education - Don' t know,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
W3fefn2MP0k,MP: What likely to do to help keep YP in education - None of these,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
V3,None,2022-01-10 03:34:51.160,ns3_parental_attitudes_v0001_20211101
