table_name,variable_name,variable_label,avail_from_dt
DemographicCore_v0001_20211101,gen6,What is your father's ethnic group?,2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,gen7,What is your mother's ethnic group?,2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,sm29,"Prior to cigars/cigarillos/pipes/shisha smoking, did you previously smoke cigarettes on most or all days?",2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,complete,indicates the completion status,2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,s2_1_1,"Since COVID-19 emerged in January, but before the official lockdown started on March 23rd 2020, did you change your behaviour by doing any of the following?  :  I cancelled my usual social activities ",2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,s2_1_2,"Since COVID-19 emerged in January, but before the official lockdown started on March 23rd 2020, did you change your behaviour by doing any of the following?  :  I didn't go to work ",2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,s2_1_3,"Since COVID-19 emerged in January, but before the official lockdown started on March 23rd 2020, did you change your behaviour by doing any of the following?  :  I didn't attend lectures (if a student) ",2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,s2_1_4,"Since COVID-19 emerged in January, but before the official lockdown started on March 23rd 2020, did you change your behaviour by doing any of the following?  :  I didn't go shopping for non-essential things ",2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,s2_1_5,"Since COVID-19 emerged in January, but before the official lockdown started on March 23rd 2020, did you change your behaviour by doing any of the following?  :  I didn't go to a grocery store or pharmacy ",2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,s2_1_6,"Since COVID-19 emerged in January, but before the official lockdown started on March 23rd 2020, did you change your behaviour by doing any of the following?  :  I didn't leave the house ",2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,s2_1_7,"Since COVID-19 emerged in January, but before the official lockdown started on March 23rd 2020, did you change your behaviour by doing any of the following?  :  I wore a face mask outside my home ",2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,s2_1_8,"Since COVID-19 emerged in January, but before the official lockdown started on March 23rd 2020, did you change your behaviour by doing any of the following?  :  I tried to avoid physical contact with people ",2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,s2_1_9,"Since COVID-19 emerged in January, but before the official lockdown started on March 23rd 2020, did you change your behaviour by doing any of the following?  :  I followed handwashing recommendations ",2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,s2_1_10,"Since COVID-19 emerged in January, but before the official lockdown started on March 23rd 2020, did you change your behaviour by doing any of the following?  :  I used hand sanitizer more than usual ",2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,s2_1_11,"Since COVID-19 emerged in January, but before the official lockdown started on March 23rd 2020, did you change your behaviour by doing any of the following?  :  I followed coughing and sneezing recommendations ",2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,s2_1_12,"Since COVID-19 emerged in January, but before the official lockdown started on March 23rd 2020, did you change your behaviour by doing any of the following?  :  I used tissues more than usual ",2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,s2_1_13,"Since COVID-19 emerged in January, but before the official lockdown started on March 23rd 2020, did you change your behaviour by doing any of the following?  :  I wore gloves while going out of my home ",2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,s2_1_14,"Since COVID-19 emerged in January, but before the official lockdown started on March 23rd 2020, did you change your behaviour by doing any of the following?  :  I avoided public transport ",2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,s2_1_15,"Since COVID-19 emerged in January, but before the official lockdown started on March 23rd 2020, did you change your behaviour by doing any of the following?  :  I avoided going to restaurants/bars/pubs ",2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,s2_1_16,"Since COVID-19 emerged in January, but before the official lockdown started on March 23rd 2020, did you change your behaviour by doing any of the following?  :  I avoided going for walks or exercise outside ",2022-03-30 16:03:15.823
DemographicCore_v0001_20211101,s2_1_17,"Since COVID-19 emerged in January, but before the official lockdown started on March 23rd 2020, did you change your behaviour by doing any of the following?  :  I avoided taking my children out of my home",2022-03-30 16:03:15.823
