table_name,variable_name,value_value,value_label,avail_from_dt
covid19survey_v0002_20220302,s1_1w,11, Nov2021 ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_1w, 99, In last week,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_1x,11, Nov2021 ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_1x, 99, In last week,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_1y,11, Nov2021 ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_1y, 99, In last week,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_1z,11, Nov2021 ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_1z, 99, In last week,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_1aa,11, Nov2021 ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_1aa, 99, In last week,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_1a,11, Nov2021 ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_1a, 99, In last week,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2a,1, 1 day ago ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2a, 2, 2 days ago ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2a, 3, 3 days ago ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2a, 4, 4 days ago ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2a, 5, 5 days ago ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2a, 6, 6 days ago ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2a, 7, 7 days ago ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2a, 9, Can't remember ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2a, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2b,1, 1 day ago ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2b, 2, 2 days ago ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2b, 3, 3 days ago ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2b, 4, 4 days ago ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2b, 5, 5 days ago ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2b, 6, 6 days ago ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2b, 7, 7 days ago ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2b, 9, Can't remember ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2b, 0, I still have it/them ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2b, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2c,0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2c, 1, Yes,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2c, 2, Yes,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2c, 3, Yes,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2c, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2d,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2d, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2d, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2e,1, Contacted NHS 111,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2e, 2, Visited pharmacist ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2e, 3, Consulted GP over the phone or online ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2e, 4, Consulted GP/practice nurse face to face ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2e, 5, Walk-in centre ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2e, 6, Accident and Emergency ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2e, 7, Other,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2e, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2f_exceed,1, Paracetamol ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2f_exceed, 2, Ibuprofen ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2f_exceed, 3, Antibiotics ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_2f_exceed, 4, Other,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_3a,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_3a, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_3a, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_3b,1, A doctor/nurse or other health professional ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_3b, 2, I did ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_3b, 3, It was taken by someone else ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_3b, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_4,1, Yes,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_4, 2, Yes,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_4, 0, No,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_4, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_5a,1, Yes,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_5a, 2, Yes,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_5a, 3, Yes,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_5a, 0, No,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_5a, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6a1_17,1, Organ transplant recipient ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6a1_17, 2, Diabetes (Type I or II) ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6a1_17, 3, Heart disease or heart problems ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6a1_17, 4, Hypertension (high blood pressure) ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6a1_17, 5, Overweight ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6a1_17, 6, Stroke ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6a1_17, 7, Kidney disease ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6a1_17, 8, Liver disease ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6a1_17, 9, Anaemia ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6a1_17, 10, Asthma ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6a1_17, 11, Other lung condition such as COPD,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6a1_17, 12, Cancer ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6a1_17, 13, Condition affecting the brain and nerves (e.g. Dementia,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6a1_17, 14, A weakened immune system/reduced ability to deal with infections (as a result of a disease or treatment) ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6a1_17, 15, Depression ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6a1_17, 16, Anxiety ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6a1_17, 17, Psychiatric disorder,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6c,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6c, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_6c, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_7a,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_7a, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_7a, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_7b,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_7b, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_7b, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_7c,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_7c, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_7c, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_7d,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_7d, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_7d, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_7e,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_7e, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_7e, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m1_another,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m1_another, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m1_another, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m2_another,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m2_another, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m2_another, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m3_another,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m3_another, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m3_another, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m4_another,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m4_another, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m4_another, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m5_another,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m5_another, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m5_another, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m6_another,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m6_another, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m6_another, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m7_another,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m7_another, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m7_another, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m8_another,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m8_another, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m8_another, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m9_another,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m9_another, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m9_another, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m10_another,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m10_another, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m10_another, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m11_another,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m11_another, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m11_another, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m12_another,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m12_another, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_8a_exceed_m12_another, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_9,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_9, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_9, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_9_exceed_1,2, Yes,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_9_exceed_1, 1, Yes,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_9_exceed_1, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_9_exceed_1, 9, Unsure ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_9_exceed_1, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_9_exceed_2,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_9_exceed_2, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_9_exceed_2, 9, Unsure ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_9_exceed_2, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10a,0, Not at all ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10a, 1, Several days ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10a, 2, More thanhalf the days ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10a, 3, Nearly every day ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10a, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10b,0, Not at all ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10b, 1, Several days ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10b, 2, More thanhalf the days ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10b, 3, Nearly every day ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10b, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10c,0, Not at all ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10c, 1, Several days ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10c, 2, More thanhalf the days ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10c, 3, Nearly every day ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10c, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10d,0, Not at all ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10d, 1, Several days ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10d, 2, More thanhalf the days ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10d, 3, Nearly every day ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10d, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10e,0, Not at all ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10e, 1, Several days ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10e, 2, More thanhalf the days ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10e, 3, Nearly every day ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10e, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10f,0, Not at all ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10f, 1, Several days ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10f, 2, More thanhalf the days ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10f, 3, Nearly every day ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10f, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10g,0, Not at all ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10g, 1, Several days ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10g, 2, More thanhalf the days ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s1_10g, 3, Nearly every day ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_7_n5, 2, Worse than now ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_7_n5, 3, About the same as now,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_7exceed_n5,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_7exceed_n5, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_7exceed_n5, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n6,1, 1. Spouse/Partner ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n6, 2, 2. Child ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n6, 3, 3. Grandchild ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n6, 4, 4. Parent ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n6, 5, 5. Mother-in-law/Father-in-law/Your partner's parent ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n6, 6, 6. Twin ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n6, 7, 7. Sibling (not including your twin) ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n6, 8, 8. Sister-in-law/Brother-in-law/Your partner's sibling ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n6, 9, 9. Friend/Housemate ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n6, 10, 10. Grandparent ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n6, 11, 11. Aunt/Uncle/Your parent's sibling ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n6, 12, 12. Great-Aunt/Great-Uncle/Your grandparent's sibling ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n6, 13, 13. Cousin/Other familial relation ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n6, 14, 14. Other ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n6, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_6_n6,99, Prefer not to say ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_6_n6, 1, Excellent ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_6_n6, 2, Good ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_6_n6, 3, Average ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_6_n6, 4, Poor ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_6_n6, 5, Very poor,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_7_n6,99, Prefer not to say ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_7_n6, 1, Better than now ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_7_n6, 2, Worse than now ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_7_n6, 3, About the same as now,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_7exceed_n6,1, Yes ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_7exceed_n6, 0, No ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_7exceed_n6, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n7,1, 1. Spouse/Partner ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n7, 2, 2. Child ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n7, 3, 3. Grandchild ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n7, 4, 4. Parent ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n7, 5, 5. Mother-in-law/Father-in-law/Your partner's parent ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n7, 6, 6. Twin ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n7, 7, 7. Sibling (not including your twin) ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n7, 8, 8. Sister-in-law/Brother-in-law/Your partner's sibling ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n7, 9, 9. Friend/Housemate ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n7, 10, 10. Grandparent ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n7, 11, 11. Aunt/Uncle/Your parent's sibling ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n7, 12, 12. Great-Aunt/Great-Uncle/Your grandparent's sibling ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n7, 13, 13. Cousin/Other familial relation ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n7, 14, 14. Other ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_4_n7, 99, Prefer not to answer,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_6_n7,99, Prefer not to say ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_6_n7, 1, Excellent ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_6_n7, 2, Good ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_6_n7, 3, Average ,2022-03-30 16:03:15.243
covid19survey_v0002_20220302,s4_6_n7, 4, Poor ,2022-03-30 16:03:15.243
