table_name,variable_name,value_value,value_label,avail_from_dt
exceed_selfcompletion_questionnaire_v0002_20220302,gp1a, 41, Charnwood Surgery LE12 7DJ ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,gp1a, 42, Alpine House Surgery LE12 7JU ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,gp1a, 43, Banks Surgery LE12 7RD ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,gp1a, 44, Highgate Medical Centre LE12 7UD ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,gp1a, 45, Quorn Medical Centre LE12 8BP ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,gp1a, 46, Barrow Health Centre LE12 8PY ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,gp1a, 47, Cottage Surgery LE12 8RY ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,gp1a, 48, Field Street Surgery LE12 9AL ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,gp1a, 49, Forest House Surgery LE12 9DF ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,gp1a, 50, Manor House Surgery LE12 9UJ ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,gp1a, 51, Other,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,sm29, 3, Prefer not to answer,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,sm30,1, At least 7 per week ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,sm30, 2, Less than 1 per day ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,sm30, 3, Do not know ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,sm30, 4, Prefer not to answer,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,sm32,1, Less than 5 minutes ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,sm32, 2, 5-15 minutes ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,sm32, 3, 15-30 minutes ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,sm32, 4, 30 minutes - 1 hour ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,sm32, 5, 1-2 hours ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,sm32, 6, Longer than 2 hours ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,sm32, 7, Do not know ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,sm32, 8, Prefer not to answer,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,sm34,1, Illness or ill health ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,sm34, 2, Doctor's advice ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,sm34, 3, Health precaution ,2022-03-30 16:03:17.700
exceed_selfcompletion_questionnaire_v0002_20220302,sm34, 4, Financial reasons ,2022-03-30 16:03:17.700
