table_name,variable_name,value_value,value_label,avail_from_dt
DemographicCore_v0001_20211101,s2_7e, 4, Still schooled at home ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_7e, 0, Not applicable ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_7e, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8a,1, Difficulty adapting to remote learning ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8a, 2, Limited quality or quantity of remote lessons ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8a, 3, Lack of device or internet connection for accessing remote learning ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8a, 4, No suitable place in the home to learn ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8a, 0, Not applicable ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8a, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_1,1, Living comfortably ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_1, 2, Doing alright ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_1, 3, Just about getting by ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_1, 4, Finding it quite difficult ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_1, 5, Finding it very difficult ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_1, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_2,1, I'm much worse off ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_2, 2, I'm a little worse off ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_2, 3, I'm about the same ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_2, 4, I'm a little better off ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_2, 5, I'm much better off ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_2, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_3,1, Strongly agree ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_3, 2, Agree ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_3, 3, Neither agree nor disagree ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_3, 4, Disagree ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_3, 5, Strongly disagree ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_3, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_5,1, Strongly agree ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_5, 2, Agree ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_5, 3, Neither agree nor disagree ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_5, 4, Disagree ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_5, 5, Strongly disagree ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_5, 0, Not applicable ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_5, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8b,1, Difficulty adapting to remote learning ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8b, 2, Limited quality or quantity of remote lessons ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8b, 3, Lack of device or internet connection for accessing remote learning ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8b, 4, No suitable place in the home to learn ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8b, 0, Not applicable ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8b, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8c,1, Difficulty adapting to remote learning ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8c, 2, Limited quality or quantity of remote lessons ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8c, 3, Lack of device or internet connection for accessing remote learning ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8c, 4, No suitable place in the home to learn ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8c, 0, Not applicable ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8c, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8d,1, Difficulty adapting to remote learning ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8d, 2, Limited quality or quantity of remote lessons ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8d, 3, Lack of device or internet connection for accessing remote learning ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8d, 4, No suitable place in the home to learn ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8d, 0, Not applicable ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8d, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8e,1, Difficulty adapting to remote learning ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8e, 2, Limited quality or quantity of remote lessons ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8e, 3, Lack of device or internet connection for accessing remote learning ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8e, 4, No suitable place in the home to learn ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8e, 0, Not applicable ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s2_8e, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_6,1, Strongly agree ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_6, 2, Agree ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_6, 3, Neither agree nor disagree ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_6, 4, Disagree ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_6, 5, Strongly disagree ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_6, 0, Not applicable ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_6, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_7,1, a. Employed ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_7, 2, b. Self-employed ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_7, 3, c. In unpaid/ voluntary work ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_7, 4, d. Apprenticeship ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_7, 5, e. Unemployed ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_7, 6, f. Permanently sick or disabled ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_7, 7, g. Looking after home or family ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_7, 8, h. In education at school/college/university,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_7, 9, i. Retired ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_7, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_8,1, a. Employed and working the same number of hours (pre-lockdown) ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_8, 2, b. Employed and working reduced number of hours ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_8, 3, c. Employed but on paid leave (including furlough) ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_8, 4, d. Employed and on unpaid leave ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_8, 5, e. Apprenticeship ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_8, 6, f. In unpaid/voluntary work. ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_8, 7, g. Self-employed and currently working ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_8, 8, h. Self-employed but not currently working ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_8, 9, i. Unemployed ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_8, 10, j. Permanently sick or disabled ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_8, 11, k. Looking after home or family ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_8, 12, l. In education at school/college/university ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_8, 13, m. Retired ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_8, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_9,1, Yes ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_9, 0, No ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_9, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_10,1, Health,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_10, 2, Teaching or childcare worker ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_10, 3, Key public services (justice,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_10, 4, Local and national government ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_10, 5, Food and other necessary goods (production,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_10, 6, Public safety or national security worker (police,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_10, 7, Transport worker ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_10, 8, Utility worker (energy,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_10, 9, Utilities,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_10, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_11,1, Yes,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_11, 2, Yes,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_11, 3, Some of the time ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_11, 4, Rarely ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_11, 5, Not at all ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_11, 0, Not applicable ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_11, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_12,1, Yes,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_12, 2, Yes,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_12, 3, Some of the time ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_12, 4, Rarely ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_12, 5, Not at all ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_12, 0, Not applicable ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_12, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_12_exceed,1, Yes,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_12_exceed, 2, Yes,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_12_exceed, 3, Some of the time ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_12_exceed, 4, Rarely ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_12_exceed, 5, Not at all ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_12_exceed, 0, Not applicable ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_12_exceed, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_13,1, a. Employed ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_13, 2, b. Self-employed ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_13, 3, c. In unpaid/ voluntary work ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_13, 4, d. Apprenticeship ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_13, 5, e. Unemployed ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_13, 6, f. Permanently sick or disabled ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_13, 7, g. Looking after home or family ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_13, 8, h. In education at school/college/university ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_13, 9, i. Retired ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_13, 10, j. I do not have a partner ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_13, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_14,1, a. Employed and working the same number of hours (pre-lockdown) ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_14, 2, b. Employed and working reduced number of hours ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_14, 3, c. Employed but on paid leave (including furlough) ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_14, 4, d. Employed and on unpaid leave ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_14, 5, e. Apprenticeship ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_14, 6, f. In unpaid/voluntary work. ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_14, 7, g. Self-employed and currently working ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_14, 8, h. Self-employed but not currently working ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_14, 9, i. Unemployed ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_14, 10, j. Permanently sick or disabled ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_14, 11, k. Looking after home or family ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_14, 12, l. In education at school/college/university ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_14, 13, m. Retired ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_14, 14, n. I do not have a partner ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s3_14, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s4_1,1, I moved to my current address temporarily because of the COVID-19 pandemic ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s4_1, 2, Another adult (e.g. sibling,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s4_1, 3, Adults I live with have moved elsewhere because of the COVID-19 pandemic ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s4_1, 0, My living arrangement has not changed ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s4_1, 99, Prefer not to answer,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s4_4_n1,1, 1. Spouse/Partner ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s4_4_n1, 2, 2. Child ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s4_4_n1, 3, 3. Grandchild ,2022-03-30 16:03:16.333
DemographicCore_v0001_20211101,s4_4_n1, 4, 4. Parent ,2022-03-30 16:03:16.333
