table_name,variable_name,value_value,value_label,avail_from_dt
Bioresource_v0001_20210719,employment_masters_degree_or_equivalent,0,Not masters degree or equivalent,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_masters_degree_or_equivalent,1,Masters degree or equivalent,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_postgraduate_degree_or_equivalent,0,Not postgraduate degree or equivalent,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_postgraduate_degree_or_equivalent,1,Postgraduate degree or equivalent,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_bachelors_degree_or_equivalent,0,Not bachelors degree or equivalent,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_bachelors_degree_or_equivalent,1,Bachelors degree or equivalent,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_a_levelsas_levels_or_equivalent,0,Not A levels/AS levels or equivalent,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_a_levelsas_levels_or_equivalent,1,A levels/AS levels or equivalent,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_o_levelsgcses_or_equivalent,0,Not O levels/GCSEs or equivalent,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_o_levelsgcses_or_equivalent,1,O levels/GCSEs or equivalent,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_cses_or_equivalent,0,Not CSEs or equivalent,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_cses_or_equivalent,1,CSEs or equivalent,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_nvq_or_hnd_or_hnc_or_equivalent,0,Not NVQ or HND or HNC or equivalent,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_nvq_or_hnd_or_hnc_or_equivalent,1,NVQ or HND or HNC or equivalent,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_prior_covid,1,Employed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_prior_covid,2,Unemployed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_prior_covid,3,Student,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_prior_covid,4,Retired,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_fulltime_employed,0,Not full-time employed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_fulltime_employed,1,Full-time employed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_parttime_employed,0,Not part-time employed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_parttime_employed,1,Part-time employed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_unemployed,0,Not unemployed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_unemployed,1,Unemployed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_zerohours_contract,0,Not zero-hours contract,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_zerohours_contract,1,Zero-hours contract,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_stayathome_parent_or_carer,0,Not Stay-at-home parent or carer,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_stayathome_parent_or_carer,1,Stay-at-home parent or carer,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_selfemployed,0,Not self-employed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_selfemployed,1,Self-employed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_contract_or_freelance_work,0,Not contract or freelance work,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_contract_or_freelance_work,1,Contract or freelance work,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_small_business_owner,0,Not small business owner,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_small_business_owner,1,Small business owner,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_receiving_state_income,0,Not receiving state income,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_receiving_state_income,1,Receiving state income,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_retired,0,Not retired,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_retired,1,Retired,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_student_gcse_or_a_level,0,Not student (GCSE or A level),2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_student_gcse_or_a_level,1,Student (GCSE or A level),2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_student_university,0,Not Student (University),2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_student_university,1,Student (University),2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_change,1,Decreased employment,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_change,2,Increased employment,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_change,3,Furloughed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_change,4,Employment has not changed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_my_employment_status_has_not_changed,0,Not My employment status has not changed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_my_employment_status_has_not_changed,1,My employment status has not changed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_reduction_in_salary,0,Not reduction in salary,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_reduction_in_salary,1,Reduction in salary,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_benefits_increased,0,Not benefits increased,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_benefits_increased,1,Benefits increased,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_benefits_decreased,0,Not benefits decreased,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_benefits_decreased,1,Benefits decreased,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_increased_salary,0,Not increased salary,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_increased_salary,1,Increased salary,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_became_employed,0,Not became employed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_became_employed,1,Became employed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_became_unemployed,0,Not became unemployed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employment_became_unemployed,1,Became unemployed,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_reduction_in_hours,0,Not reduction in hours,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_reduction_in_hours,1,Reduction in hours,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_increased_hours,0,Not increased hours,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_increased_hours,1,Increased hours,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_furloughed_or_paid_leave_government_funded,0,Not furloughed or paid leave (Government funded),2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_furloughed_or_paid_leave_government_funded,1,Furloughed or paid leave (Government funded),2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_furloughed_or_paid_leave_company_funded,0,Not furloughed or paid leave (Company funded),2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_furloughed_or_paid_leave_company_funded,1,Furloughed or paid leave (Company funded),2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_paid_leave_furloughed,0,Not furloughed or paid leave (Government funded with company supplement),2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_paid_leave_furloughed,1,Furloughed or paid leave (Government funded with company supplement),2022-03-01 10:30:00
Bioresource_v0001_20210719,key_worker,0,Not key worker,2022-03-01 10:30:00
Bioresource_v0001_20210719,key_worker,1,Key worker,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_government_work_key_workers,1,Health and social care,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_government_work_key_workers,2,Education and childcare,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_government_work_key_workers,3,"Key public services (i.e. justice system, journalists, religious staff, responsible for dealing with the deceased)",2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_government_work_key_workers,4,"Key public services (i.e. refuse collection and maintenance, water, gas electricity, infrastructure)",2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_government_work_key_workers,5,Local and national government,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_government_work_key_workers,6,"Involved in production, processing, distribution or delivery of food or other necessary goods",2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_government_work_key_workers,7,Public safety and national security (including military and police personel),2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_government_work_key_workers,8,Transport,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_government_work_key_workers,9,"Utilities, communication and financial services",2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_government_work_key_workers,11,Other (Please specify),2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_government_work_key_workers,11_TEXT,Other (Please specify)_TEXT,2022-03-01 10:30:00
Bioresource_v0001_20210719,employ_government_work_key_workers,0,None of these,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_sum_score_prepan,0-21,Total pre-pandemic GAD symptom score,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_feeling_nervous_anxious_or_on_edge_prepan,0,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_feeling_nervous_anxious_or_on_edge_prepan,1,Several days,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_feeling_nervous_anxious_or_on_edge_prepan,2,More than half the days,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_feeling_nervous_anxious_or_on_edge_prepan,3,Nearly every day,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_control_worrying_stop_prepan,0,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_control_worrying_stop_prepan,1,Several days,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_control_worrying_stop_prepan,2,More than half the days,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_control_worrying_stop_prepan,3,Nearly every day,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_worrying_too_much_about_different_things_prepan,0,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_worrying_too_much_about_different_things_prepan,1,Several days,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_worrying_too_much_about_different_things_prepan,2,More than half the days,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_worrying_too_much_about_different_things_prepan,3,Nearly every day,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_trouble_relaxing_prepan,0,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_trouble_relaxing_prepan,1,Several days,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_trouble_relaxing_prepan,2,More than half the days,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_trouble_relaxing_prepan,3,Nearly every day,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_sit_restless_hard_prepan,0,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_sit_restless_hard_prepan,1,Several days,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_sit_restless_hard_prepan,2,More than half the days,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_sit_restless_hard_prepan,3,Nearly every day,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_becoming_easily_annoyed_or_irritable_prepan,0,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_becoming_easily_annoyed_or_irritable_prepan,1,Several days,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_becoming_easily_annoyed_or_irritable_prepan,2,More than half the days,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_becoming_easily_annoyed_or_irritable_prepan,3,Nearly every day,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_awful_feeling_afraid_happen_prepan,0,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_awful_feeling_afraid_happen_prepan,1,Several days,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_awful_feeling_afraid_happen_prepan,2,More than half the days,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_awful_feeling_afraid_happen_prepan,3,Nearly every day,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_sum_score_prepan,0-27,Total pre-pandemic PHQ symptom score,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_little_interest_or_pleasure_in_doing_things_prepan,0,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_little_interest_or_pleasure_in_doing_things_prepan,1,Several days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_little_interest_or_pleasure_in_doing_things_prepan,2,More than half the days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_little_interest_or_pleasure_in_doing_things_prepan,3,Nearly every day,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_feeling_down_depressed_or_hopeless_prepan,0,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_feeling_down_depressed_or_hopeless_prepan,1,Several days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_feeling_down_depressed_or_hopeless_prepan,2,More than half the days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_feeling_down_depressed_or_hopeless_prepan,3,Nearly every day,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_staying_asleep_sleeping_trouble_prepan,0,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_staying_asleep_sleeping_trouble_prepan,1,Several days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_staying_asleep_sleeping_trouble_prepan,2,More than half the days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_staying_asleep_sleeping_trouble_prepan,3,Nearly every day,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_feeling_tired_or_having_little_energy_prepan,0,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_feeling_tired_or_having_little_energy_prepan,1,Several days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_feeling_tired_or_having_little_energy_prepan,2,More than half the days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_feeling_tired_or_having_little_energy_prepan,3,Nearly every day,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_poor_appetite_or_overeating_prepan,0,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_poor_appetite_or_overeating_prepan,1,Several days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_poor_appetite_or_overeating_prepan,2,More than half the days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_poor_appetite_or_overeating_prepan,3,Nearly every day,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_feeling_bad_failure_family_prepan,0,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_feeling_bad_failure_family_prepan,1,Several days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_feeling_bad_failure_family_prepan,2,More than half the days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_feeling_bad_failure_family_prepan,3,Nearly every day,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_trouble_concentrating_reading_newspaper_prepan,0,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_trouble_concentrating_reading_newspaper_prepan,1,Several days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_trouble_concentrating_reading_newspaper_prepan,2,More than half the days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_trouble_concentrating_reading_newspaper_prepan,3,Nearly every day,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_moving_fidgety_noticed_opposite_prepan,0,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_moving_fidgety_noticed_opposite_prepan,1,Several days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_moving_fidgety_noticed_opposite_prepan,2,More than half the days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_moving_fidgety_noticed_opposite_prepan,3,Nearly every day,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_dead_hurting_thoughts_prepan,0,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_dead_hurting_thoughts_prepan,1,Several days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_dead_hurting_thoughts_prepan,2,More than half the days,2022-03-01 10:30:00
Bioresource_v0001_20210719,phq_dead_hurting_thoughts_prepan,3,Nearly every day,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_sum_score_prepan,0-30,Total pre-pandemic PCL symptom score,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_stressful_experience_repeated_images_prepan,1,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_stressful_experience_repeated_images_prepan,2,A little bit,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_stressful_experience_repeated_images_prepan,3,Moderately,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_stressful_experience_repeated_images_prepan,4,Quite a bit,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_stressful_experience_repeated_images_prepan,5,Extremely,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_stressful_experience_upset_reminded_prepan,1,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_stressful_experience_upset_reminded_prepan,2,A little bit,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_stressful_experience_upset_reminded_prepan,3,Moderately,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_stressful_experience_upset_reminded_prepan,4,Quite a bit,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_stressful_experience_upset_reminded_prepan,5,Extremely,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_stressful_situation_avoiding_activities_prepan,1,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_stressful_situation_avoiding_activities_prepan,2,A little bit,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_stressful_situation_avoiding_activities_prepan,3,Moderately,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_stressful_situation_avoiding_activities_prepan,4,Quite a bit,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_stressful_situation_avoiding_activities_prepan,5,Extremely,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_cut_people_feeling_distant_prepan,1,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_cut_people_feeling_distant_prepan,2,A little bit,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_cut_people_feeling_distant_prepan,3,Moderately,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_cut_people_feeling_distant_prepan,4,Quite a bit,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_cut_people_feeling_distant_prepan,5,Extremely,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_feeling_irritable_or_having_angry_outbursts_prepan,1,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_feeling_irritable_or_having_angry_outbursts_prepan,2,A little bit,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_feeling_irritable_or_having_angry_outbursts_prepan,3,Moderately,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_feeling_irritable_or_having_angry_outbursts_prepan,4,Quite a bit,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_feeling_irritable_or_having_angry_outbursts_prepan,5,Extremely,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_difficulty_concentrating_prepan,1,Not at all,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_difficulty_concentrating_prepan,2,A little bit,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_difficulty_concentrating_prepan,3,Moderately,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_difficulty_concentrating_prepan,4,Quite a bit,2022-03-01 10:30:00
Bioresource_v0001_20210719,pcl_difficulty_concentrating_prepan,5,Extremely,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_sum_score_base,0-21,Total GAD symptom score at COPING baseline,2022-03-01 10:30:00
Bioresource_v0001_20210719,gad_feeling_nervous_anxious_or_on_edge_base,0,Not at all,2022-03-01 10:30:00
