table_name,variable_name,value_value,value_label,avail_from_dt
COVIDLIFE1_v0001_20211101,Con_Q9,4,Moderately inaccurate,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Con_Q9,5,Very inaccurate,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Blind,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Blind,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Chronic_condition,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Chronic_condition,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Cognitive_imp,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Cognitive_imp,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Deaf,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Deaf,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Developmental_dis,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Developmental_dis,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Learning_difficulty,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Learning_difficulty,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Learning_disability,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Learning_disability,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_MH_condition,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_MH_condition,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_none,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_none,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Partial_hear,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Partial_hear,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Partial_sight,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Partial_sight,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Physical_dis,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_Physical_dis,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_PNTA,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_Household_PNTA,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Blind,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Blind,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Chronic_condition,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Chronic_condition,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Cognitive_imp,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Cognitive_imp,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Deaf,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Deaf,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Developmental_dis,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Developmental_dis,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Learning_difficulty,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Learning_difficulty,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Learning_disability,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Learning_disability,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_MH_condition,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_MH_condition,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_none,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_none,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Partial_hear,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Partial_hear,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Partial_sight,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Partial_sight,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Physical_dis,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_Physical_dis,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_PNTA,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Conditions_You_PNTA,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Contact_OldFriend,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Contact_OldFriend,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Country,1,Scotland,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Country,2,England,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Household_Who_Partner,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Income,1,"Less than £10,000",2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Income,2,"Between £10,000 and £15,000",2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Income,3,"Between £15,000 and £20,000",2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Income,4,"Between £20,000 and £30,000",2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Income,5,"Between £30,000 and £50,000",2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Income,6,"Between £50,000 and £70,000",2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Income,7,"More than £70,000",2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Income,98,Prefer not to answer,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Income,99,Don’t know,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Income_Now,1,Income is higher now,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Income_Now,2,Income is the same now,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Income_Now,3,Income is lower now,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Income_Now,97,Not applicable,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Isolated_Before,,"not at all(0) ,..., a lot(10)",2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Isolated_COVID,,"not at all(0) ,..., a lot(10)",2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_COVID_Furlough,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_COVID_Furlough,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_COVID_LostJob,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_COVID_LostJob,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_COVID_None,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_COVID_None,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_COVID_NotWorking,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_COVID_NotWorking,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_COVID_PayCut,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_COVID_PayCut,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,1,Accommodation and Food Service Activities,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,10,Human Health and Social Work Activities,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,11,Manufacturing,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,12,Mining and Quarrying,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,13,Other Service Activities,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,14,"Professional, Scientific and Technical Activities",2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,15,"Public Administration, Defence, and Social Security",2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,16,Real Estate Activities,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,17,Repair of Motor Vehicles and Motorcycles,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,18,Tourism,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,19,Transportation and Storage,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,2,Administrative and Support Service Activities,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,20,"Water Supply, Sewerage, Waste Management and Remediation Activities",2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,21,Wholesale and Retail Trade,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,3,"Agriculture, Forestry and Fishing",2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,4,"Arts, Entertainment and Recreation",2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,5,Construction,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,6,Education,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,7,"Electricity, Gas, Steam and Air Conditioning Supply",2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,8,Financial and Insurance Activities,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Industry,97,Not applicable,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Sector,1,Private sector,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Sector,2,Public sector,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Sector,3,Voluntary (third) sector,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Job_Sector,97,Not applicable,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,KeepInTouch_Family,1,Very easy,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,KeepInTouch_Family,2,Quite easy,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,KeepInTouch_Family,3,Quite difficult,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,KeepInTouch_Family,4,Very difficult,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,KeepInTouch_Family,97,Not applicable,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,KeepInTouch_Friends,1,Very easy,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,KeepInTouch_Friends,2,Quite easy,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,KeepInTouch_Friends,3,Quite difficult,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,KeepInTouch_Friends,4,Very difficult,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,KeepInTouch_Friends,97,Not applicable,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,KeepInTouch_Work,1,Very easy,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,KeepInTouch_Work,2,Quite easy,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,KeepInTouch_Work,3,Quite difficult,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,KeepInTouch_Work,4,Very difficult,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,KeepInTouch_Work,97,Not applicable,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,KeyWorker,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,KeyWorker,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Knowledge_COVID,1,Extremely bad,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Knowledge_COVID,2,Somewhat bad,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Knowledge_COVID,3,Neither good nor bad,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Knowledge_COVID,4,Somewhat good,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,Knowledge_COVID,5,Extremely good,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,LeaveHome_Contact,1,don't leave home,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,LeaveHome_Contact,1,very likely,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,LeaveHome_Contact,2,not at all likely,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,LeaveHome_Contact,2,somewhat likely,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,LeaveHome_Contact,3,not that likely,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,LeaveHome_Frequency,1,Less than once a week,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,LeaveHome_Frequency,2,Once a week,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,LeaveHome_Frequency,3,Few times a week,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,LeaveHome_Frequency,4,Once a day,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,LeaveHome_Frequency,5,Multiple times,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,LifeSatisfaction_Before,,"not at all(0) ,..., extremely(10)",2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,LifeSatisfaction_Now,,"not at all(0) ,..., extremely(10)",2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,LiveAlone,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,LiveAlone,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_BestStart_Grant,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_BlueBadge,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_BlueBadge,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_CarersAll,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_CarersAll,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_ChildBen,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_ChildBen,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_ChildTaxCred,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_ChildTaxCred,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_ColdWeatherPay,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_ColdWeatherPay,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_ConstantAttendanceAll,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_ConstantAttendanceAll,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_CouncilTaxBen,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_CouncilTaxBen,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_CrisisLoans,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_CrisisLoans,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_DisabilityLivingAll,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_DisabilityLivingAll,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_DK,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_DK,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_EmploymentSup,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_EmploymentSup,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_FreeSchoolMeals,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_FreeSchoolMeals,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_GuardiansAll,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_GuardiansAll,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_HousingBen,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_HousingBen,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_IncapacityBen,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_IncapacityBen,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_IncomeSup,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_IncomeSup,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_IndustrialDeathBen,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_IndustrialDeathBen,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_IndustrialInjuriesBen,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_IndustrialInjuriesBen,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_InWorkCred,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_InWorkCred,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_JobseeksAll,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_JobseeksAll,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_MaternityAll,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_MaternityAll,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_MaternityPay,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_MaternityPay,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_MobilitySup,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_MobilitySup,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_NEC,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_NEC,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_Other,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_Other,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_PaternityPay,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_PaternityPay,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_PensionCred,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_PensionCred,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_PIP,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_PIP,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_PNTA,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_PNTA,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_SevereDisableAll,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_SevereDisableAll,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_SickPay,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_SickPay,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_StatePen,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_StatePen,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_SureStartMaternity,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_SureStartMaternity,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_TaxCred,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_TaxCred,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_TEXT,,text,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_UniversalCred,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_UniversalCred,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_WarDisablePen,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_WarDisablePen,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_WarWidowPen,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_WarWidowPen,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_WidowParentAll,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_WidowParentAll,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_WidowPen,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_WidowPen,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_WinterFuelPay,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_WinterFuelPay,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_WorkingTaxCred,0,No,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,WhichBenefits_Before_WorkingTaxCred,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,General_health,1,Excellent,2022-03-24 23:13:46.343
COVIDLIFE1_v0001_20211101,General_health,2,Very Good,2022-03-24 23:13:46.343
