table_name,variable_name,value_value,value_label,avail_from_dt
COVIDLIFE2_v0001_20211101,S2_COVID_Actions,,"do not agree at all(1) ,..., agree very strongly(10)",2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Call_Family,1,Never,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Call_Family,2,Rarely,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Call_Family,3,Less than once a week,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Call_Family,4,1-2 days a week,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Call_Family,5,3-4 days a week,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Call_Family,6,Every day/almost every day,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Call_Friends,1,Never,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Call_Friends,2,Rarely,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Call_Friends,3,Less than once a week,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Call_Friends,4,1-2 days a week,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Call_Friends,5,3-4 days a week,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Call_Friends,6,Every day/almost every day,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Died_0,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Died_0,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Died_1,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Died_1,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Died_2,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Died_2,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Died_3,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Died_3,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Died_98,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Died_98,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_F2F_Family,1,Never,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_F2F_Family,2,Rarely,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_F2F_Family,3,Less than once a week,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_F2F_Family,4,1-2 days a week,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_F2F_Family,5,3-4 days a week,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_F2F_Family,6,Every day/almost every day,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_F2F_Friends,1,Never,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_F2F_Friends,2,Rarely,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_F2F_Friends,3,Less than once a week,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_F2F_Friends,4,1-2 days a week,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_F2F_Friends,5,3-4 days a week,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_F2F_Friends,6,Every day/almost every day,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Fortunate,1,Very unfortunate,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Fortunate,2,A little unfortunate,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Fortunate,3,Neither fortunate nor unfortunate,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Fortunate,4,A little fortunate,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Fortunate,5,Very fortunate,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_hospital,0,No ,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_hospital,1,Yes ,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_hospital,99,Don't know ,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Household,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Household,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_ICU,0,No ,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_ICU,1,Yes ,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_ICU,99,Don't know ,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Impact,1,Very negative impact,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Impact,2,Quite negative impact,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Impact,3,Neither negative nor positive impact,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Impact,4,Quite positive impact,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Impact,5,Very positive impact,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_services_1,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_services_1,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_services_2,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_services_2,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_services_3,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_services_3,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_services_4,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_services_4,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_services_96,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_services_96,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Symptoms_1,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Symptoms_1,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Symptoms_10,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Symptoms_10,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Symptoms_11,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_COVID_Symptoms_11,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access15_3,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access15_3,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access15_4,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access15_4,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access15_97,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access15_97,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access2_1,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access2_1,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access2_2,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access2_2,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access2_3,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access2_3,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access2_4,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access2_4,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access2_97,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access2_97,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access3_1,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access3_1,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access3_2,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access3_2,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access3_3,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access3_3,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access3_4,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access3_4,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access3_97,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access3_97,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access4_1,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access4_1,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access4_2,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access4_2,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access4_3,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access4_3,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access4_4,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access4_4,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access4_97,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access4_97,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access5_1,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access5_1,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access5_2,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access5_2,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access5_3,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access5_3,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access5_4,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access5_4,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access5_97,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access5_97,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access6_1,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access6_1,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access6_2,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access6_2,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access6_3,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access6_3,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access6_4,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access6_4,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access6_97,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access6_97,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access7_1,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access7_1,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access7_2,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access7_2,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access7_3,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access7_3,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access7_4,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access7_4,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access7_97,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access7_97,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access8_1,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access8_1,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access8_2,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access8_2,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access8_3,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access8_3,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access8_4,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access8_4,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access8_97,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access8_97,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access9_1,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access9_1,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access9_2,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access9_2,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access9_3,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access9_3,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access9_4,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access9_4,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access9_97,0,No,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_Access9_97,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_BF1,1,Was going to a school/college in person,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_BF1,2,Was enrolled on a distance learning course,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_BF1,3,Was schooled at home,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_BF1,97,Not applicable / None of these,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_BF10,1,Was going to a school/college in person,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_BF10,2,Was enrolled on a distance learning course,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_BF10,3,Was schooled at home,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_BF10,97,Not applicable / None of these,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_BF11,1,Was going to a school/college in person,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_BF11,2,Was enrolled on a distance learning course,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_FTE_BF11,3,Was schooled at home,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_P_SEISS_Applied,0,No ,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_P_SEISS_Applied,1,Yes ,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_P_SEISS_Applied,97,Not applicable,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_P_SEISS_Applied,99,Don't know ,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_P_SEISS_Received,0,No ,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_P_SEISS_Received,1,Yes ,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_P_SEISS_Received,97,Not applicable,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_P_SEISS_Received,99,Don't know ,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_P_WFH_Last4Weeks,1,Never,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_P_WFH_Last4Weeks,2,Sometimes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_P_WFH_Last4Weeks,3,Often,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_P_WFH_Last4Weeks,4,Always,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_P_WFH_Last4Weeks,97,Not applicable,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PartnerLiveWith,0,"No, I do not live with a partner ",2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PartnerLiveWith,1,"Yes, I live with a partner ",2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PartnerLiveWith,98,Prefer not to say ,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PartnerSex,1,Male ,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PartnerSex,2,Female ,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PartnerSex,3,Non-binary ,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PartnerSex,98,Prefer not to say ,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q10,0,Never,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q10,1,Almost never,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q10,2,Sometimes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q10,3,Fairly often,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q10,4,Very often,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q2,0,Never,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q2,1,Almost never,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q2,2,Sometimes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q2,3,Fairly often,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q2,4,Very often,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q4,0,Never,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q4,1,Almost never,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q4,2,Sometimes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q4,3,Fairly often,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q4,4,Very often,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q5,0,Never,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q5,1,Almost never,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q5,2,Sometimes,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q5,3,Fairly often,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PerStress_Q5,4,Very often,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q1,1,Not at all,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q1,2,Several days,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q1,3,More than half the days,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q1,4,Nearly every day,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q1,98,Prefer not to answer,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q1,99,Don't know,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q2,1,Not at all,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q2,2,Several days,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q2,3,More than half the days,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q2,4,Nearly every day,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q2,98,Prefer not to answer,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q2,99,Don't know,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q3,1,Not at all,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q3,2,Several days,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q3,3,More than half the days,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q3,4,Nearly every day,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q3,98,Prefer not to answer,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q3,99,Don't know,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q4,1,Not at all,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q4,2,Several days,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q4,3,More than half the days,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q4,4,Nearly every day,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q4,98,Prefer not to answer,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q4,99,Don't know,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q5,1,Not at all,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q5,2,Several days,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q5,3,More than half the days,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q5,4,Nearly every day,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q5,98,Prefer not to answer,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q5,99,Don't know,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q6,1,Not at all,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q6,2,Several days,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q6,3,More than half the days,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q6,4,Nearly every day,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q6,98,Prefer not to answer,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q6,99,Don't know,2022-03-24 23:13:46.343
COVIDLIFE2_v0001_20211101,S2_PHQ_Q7,1,Not at all,2022-03-24 23:13:46.343
