table_name,variable_name,variable_label,avail_from_dt
COVIDLIFE2_v0001_20211101,S2_FTE_LD1,"Since the official lockdown was announced on 23rd March 2020,how has each child been educated?: Youngest child",2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_LD2,Second youngest child,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_LD3,Third youngest child,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_LD4,Fourth youngest child,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_LD5,Fifth youngest child,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_LD6,Sixth youngest child,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_LD7,Seventh youngest child,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_LD8,Eighth youngest child,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_LD9,Ninth youngest child,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_LD10,Tenth youngest child,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_LD11,Eleventh youngest child,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_LD12,Twelfth youngest child,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_LD13,Thirteenth youngest child,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_LD14,Fourteenth youngest child,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_LD15,Fifteenth youngest child,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access1_1,Youngest child - Lack of device or internet connection for accessing remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access1_2,Youngest child - No suitable place in the home to learn,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access1_3,Youngest child - Limited quality or quantity of remote lessons,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access1_4,Youngest child - Difficulty adapting to remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access1_97,Youngest child - Click to write Scale Point 5,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access2_1,Second youngest child - Lack of device or internet connection for accessing remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access2_2,Second youngest child - No suitable place in the home to learn,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access2_3,Second youngest child - Limited quality or quantity of remote lessons,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access2_4,Second youngest child - Difficulty adapting to remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access2_97,Second youngest child - Click to write Scale Point 5,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access3_1,Third youngest child - Lack of device or internet connection for accessing remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access3_2,Third youngest child - No suitable place in the home to learn,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access3_3,Third youngest child - Limited quality or quantity of remote lessons,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access3_4,Third youngest child - Difficulty adapting to remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access3_97,Third youngest child - Click to write Scale Point 5,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access4_1,Fourth youngest child - Lack of device or internet connection for accessing remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access4_2,Fourth youngest child - No suitable place in the home to learn,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access4_3,Fourth youngest child - Limited quality or quantity of remote lessons,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access4_4,Fourth youngest child - Difficulty adapting to remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access4_97,Fourth youngest child - Click to write Scale Point 5,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access5_1,Fifth youngest child - Lack of device or internet connection for accessing remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access5_2,Fifth youngest child - No suitable place in the home to learn,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access5_3,Fifth youngest child - Limited quality or quantity of remote lessons,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access5_4,Fifth youngest child - Difficulty adapting to remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access5_97,Fifth youngest child - Click to write Scale Point 5,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access6_1,Sixth youngest child - Lack of device or internet connection for accessing remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access6_2,Sixth youngest child - No suitable place in the home to learn,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access6_3,Sixth youngest child - Limited quality or quantity of remote lessons,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access6_4,Sixth youngest child - Difficulty adapting to remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access6_97,Sixth youngest child - Click to write Scale Point 5,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access7_1,Seventh youngest child - Lack of device or internet connection for accessing remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access7_2,Seventh youngest child - No suitable place in the home to learn,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access7_3,Seventh youngest child - Limited quality or quantity of remote lessons,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access7_4,Seventh youngest child - Difficulty adapting to remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access7_97,Seventh youngest child - Click to write Scale Point 5,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access8_1,Eighth youngest child - Lack of device or internet connection for accessing remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access8_2,Eighth youngest child - No suitable place in the home to learn,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access8_3,Eighth youngest child - Limited quality or quantity of remote lessons,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access8_4,Eighth youngest child - Difficulty adapting to remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access8_97,Eighth youngest child - Click to write Scale Point 5,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access9_1,Ninth youngest child - Lack of device or internet connection for accessing remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access9_2,Ninth youngest child - No suitable place in the home to learn,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access9_3,Ninth youngest child - Limited quality or quantity of remote lessons,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access9_4,Ninth youngest child - Difficulty adapting to remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access9_97,Ninth youngest child - Click to write Scale Point 5,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access10_1,Tenth youngest child - Lack of device or internet connection for accessing remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access10_2,Tenth youngest child - No suitable place in the home to learn,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access10_3,Tenth youngest child - Limited quality or quantity of remote lessons,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access10_4,Tenth youngest child - Difficulty adapting to remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access10_97,Tenth youngest child - Click to write Scale Point 5,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access11_1,Eleventh youngest child - Lack of device or internet connection for accessing remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access11_2,Eleventh youngest child - No suitable place in the home to learn,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access11_3,Eleventh youngest child - Limited quality or quantity of remote lessons,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access11_4,Eleventh youngest child - Difficulty adapting to remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access11_97,Eleventh youngest child - Click to write Scale Point 5,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access12_1,Twelfth youngest child - Lack of device or internet connection for accessing remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access12_2,Twelfth youngest child - No suitable place in the home to learn,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access12_3,Twelfth youngest child - Limited quality or quantity of remote lessons,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access12_4,Twelfth youngest child - Difficulty adapting to remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access12_97,Twelfth youngest child - Click to write Scale Point 5,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access13_1,Thirteenth youngest child - Lack of device or internet connection for accessing remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access13_2,Thirteenth youngest child - No suitable place in the home to learn,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access13_3,Thirteenth youngest child - Limited quality or quantity of remote lessons,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access13_4,Thirteenth youngest child - Difficulty adapting to remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access13_97,Thirteenth youngest child - Click to write Scale Point 5,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access14_1,Fourteenth youngest child - Lack of device or internet connection for accessing remote learning,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access14_2,Fourteenth youngest child - No suitable place in the home to learn,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_FTE_Access14_3,Fourteenth youngest child - Limited quality or quantity of remote lessons with someone who tested positive for COVID-19 will you followthe self-isolation instructions even if you feel well?,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_P_Furloughed_Now,Is your spouse/partner still furloughed?,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_P_FullPart_Time,Is your spouse/partner currently working full-time or part-time?,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_P_Change_WorkHrs,How has your spouse/partner's weekly working hours changed since before COVID-19 measures were introduced?,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_P_ProductiveWork,"Compared to before the introduction of the COVID-19 measures, do you think your spouse/partner is more or less productive at work now?",2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_P_SEISS_Applied,Has your spouse/partner applied to the Self-Employment Income Support Scheme?,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_P_SEISS_Received,has your spouse/partner received financial support from the SelfEmployment Income Support Scheme?,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_Benefits_Now,Are you or anyone else in your household receiving any benefits now?,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_1,Attendance Allowance,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_2,Bereavement Allowance,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_3,Best Start Grant,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_4,Best Start Foods,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_5,Blue Badge,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_6,Carer's Allowance,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_7,Child Benefit,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_8,Child Tax Credit,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_9,Cold Weather Payment,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_10,Constant Attendance Allowance,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_11,Council Tax Benefit,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_12,Crisis Loans,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_13,Disability Living Allowance,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_14,Employment and Support Allowance,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_15,Free School Meals,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_16,Guardian's Allowance,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_17,Housing Benefit,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_18,In Work Credit,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_19,Incapacity Benefit,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_20,Income Support,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_21,Industrial Injuries Disablement Benefit,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_22,Industrial Death Benefit,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_23,Jobseeker's Allowance,2022-03-24 23:10:22.183
COVIDLIFE2_v0001_20211101,S2_WhichBenefits_Now_24,Maternity Allowance,2022-03-24 23:10:22.183
