table_name,variable_name,variable_label,avail_from_dt
COVIDLIFE3_v0001_20211101,S3_no_app_why_7,Don't feel data is secure,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_no_app_why_8,Don't trust the app,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_no_app_why_9,Can't use app in job (e.g. health or social care workers in clinical setting),2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_no_app_why_10,Other,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_no_app_why_ENGWA_1,NHS COVID-19 app: Haven't heard of it,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_no_app_why_ENGWA_2,Don't have mobile device/smartphone,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_no_app_why_ENGWA_3,"Don't use mobile device/smartphone, but have one",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_no_app_why_ENGWA_4,Don't have a smartphone capable of running the app,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_no_app_why_ENGWA_5,Don't install apps on smartphone,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_no_app_why_ENGWA_6,Don't know how to install it,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_no_app_why_ENGWA_7,Don't feel data is secure,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_no_app_why_ENGWA_8,Don't trust the app,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_no_app_why_ENGWA_9,Can't use app in job (e.g. health or social care workers in clinical setting),2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_no_app_why_ENGWA_10,Other,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_ComplianceNow,Compared to the first lockdown (which began in March 2020) have you changed how closely you follow government guidance lawsand regulations on COVID-19 during the current lockdown (whichbegan in December 2020)?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_FaceCover_Others,People should wear a face covering when entering enclosed spaceswhere physical distancing is more difficult. Such as on public transport or in shops.,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_COVID_F2F_Family,How regularly do you do these activities now?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_COVID_F2F_Friends,How regularly do you do these activities now?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_COVID_Call_Family,How regularly do you do these activities now?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_COVID_Call_Friends,How regularly do you do these activities now?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_COVID_Video_Family,How regularly do you do these activities now?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_COVID_Video_Friends,How regularly do you do these activities now?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_COVID_Text_Family,How regularly do you do these activities now?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_COVID_Text_Friends,How regularly do you do these activities now?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_EmployStat_Now,Are you currently on maternity or paternity leave?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_MatPat_Leave,Are you currently on maternity or paternity leave?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WFH_Last4Weeks,During the last four weeks how often did you work at home,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Furloughed_COVID,Have you received a written letter or email from your employer toconfirm that you have been furloughed under the Coronavirus JobRetention Scheme?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Furloughed_Now,Are you still furloughed?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_SEISS_Applied,Have you applied to the Self-Employment Income Support Scheme?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_SEISS_Received,Have you received financial support from the Self-EmploymentIncome Support Scheme?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Work_CloseContact,Does your work require you to be in close contact (i.e. within 2 m) with others who you do not live with including while travelling to work?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Work_PPE,"In your place of work, do you have access to necessary personalprotective equipment (PPE)?",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Benefits_Now,"Are you or anyone else in your household receiving any benefits now? Including Blue Badge, Free School Meals, National Entitlement Card",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_1,Attendance allowance,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_2,Bereavement allowance,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_3,Best Start Grant,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_4,Best Start Foods,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_5,Blue Badge,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_6,Carer's Allowance,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_7,Child Benefit,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_8,Child Tax Credit,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_9,Cold Weather Payment,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_10,Constant Attendance Allowance,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_11,Council Tax Benefit,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_12,Crisis Loans,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Dose2Month,When was your first injection?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Dose2Year,When was your first injection?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_VacType,Which COVID-19 vaccine did you have?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_COVID_Died_1,Know family members who have died from COVID-19,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_COVID_Died_2,Know friends who have died from COVID-19,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_COVID_Died_3,Know someone else who has died from COVID-19,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_COVID_Died_0,Don't know anybody who has died from COVID-19,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_COVID_Died_98,Prefer not to answer,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Household_Contact,"Are there other people, outside those in your household , that you are seeing regularly  or having close contact with?",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhoContact_1,Outside Household: Non-cohabiting romantic partner,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhoContact_2,Outside Household: Family members,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhoContact_3,Outside Household: Friends,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhoContact_4,Outside Household: Work colleagues,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhoContact_5,Outside Household: People seen at work (e.g. patients/customers),2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhoContact_6,Outside Household: Other,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhoContact_6_TEXT,Outside Household: Other (specified),2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_LeaveHome_Contact,"When leaving your home, how likely are you to come into close contactwith someone not living in your household?",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_PublicHealth_Thr,"On a scale of 1 (no threat at all) to 10 (very serious public healththreat), how serious a public health threat do you think COVID-19 isor might become?",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_COVID_Actions,My actions will influence whether or not I get COVID-19,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Resp_GovGuidance,It is my responsibility to follow all Government guidance toprevent the spread of COVID-19 to others,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_ManageHealth_CVID,Managing my health has become more difficult during theCOVID-19 pandemic,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_LiveAlone,Do you currently live alone,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Relationship_Stat,What is your current relationship status?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Mood_Skip,I would prefer to skip this section,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Lonely_PastWeek,How often have you felt lonely during the past week?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Isolated_COVID,"On a scale of 0 (not at all) to 10 (extremely), indicate how much youfeel isolated from others now",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Spouse_Close,How close is your relationship with your spouse/partner?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_GAD_Q1,GAD Question 1,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_GAD_Q2,GAD Question 2,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_GAD_Q3,GAD Question 3,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_GAD_Q4,GAD Question 4,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_GAD_Q5,GAD Question 5,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_GAD_Q6,GAD Question 6,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_GAD_Q7,GAD Question 7,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_PHQ_Q1,PHQ Question 1,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_PHQ_Q2,PHQ Question 2,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_PHQ_Q3,PHQ Question 3,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_PHQ_Q4,PHQ Question 4,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_PHQ_Q5,PHQ Question 5,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_PHQ_Q6,PHQ Question 6,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_PHQ_Q7,PHQ Question 7,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_PHQ_Q8,PHQ Question 8,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_PHQ_Q9,PHQ Question 9,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Stress_COVID,Stress_COVID,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_MWBS_Q1,I’ve been feeling optimistic about the future,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_MWBS_Q2,I’ve been feeling useful,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_MWBS_Q3,I’ve been feeling relaxed,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_MWBS_Q4,I’ve been dealing with problems well,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_MWBS_Q5,I’ve been thinking clearly,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_MWBS_Q6,I’ve been feeling close to other people,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_MWBS_Q7,I’ve been able to make up my own mind on things,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_LifeSat_Now,"On a scale of 0 (not at all) to 10 (extremely), how satisfied are you with your life nowadays?",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Worry_PhysHealth,"In the past month, have you been worried about physical health",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Worry_MenHealth,"In the past month, have you been worried about mental health",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Worry_finance,"In the past month, have you been worried about: household finances",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Worry_GP,"In the past month, have you been worried about: access to GP and NHS servces",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Worry_SocialCare,"In the past month, have you been worried about: social care or other support servics",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Worry_Meds,"In the past month, have you been worried about: access to medication",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Worry_Food,"In the past month, have you been worried about: access to food",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Worry_SpouseRel,"In the past month, have you been worried about: Relationship with spouse/partner",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Worry_SpouseArgue,"In the past month, have you been worried about: arguing with spouse/partner",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Worry_ChildRel,"In the past month, have you been worried about: relationship with child/children",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Worry_SeeFamily,"In the past month, have you been worried about: not being able to see family members who don’t live with you",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Worry_SeeFriends,"In the past month, have you been worried about: not being able to see friends",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Worry_LifePlans,"In the past month, have you been worried about: having life plans put on hold",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_PerStress_Q2,In the last month how often have you...felt that you were unable to control the important things in your life?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_PerStress_Q4,felt confident about your ability to handle your personal problems?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_13,Disability Living Allowance,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_14,Employment and Support Allowance,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_15,Free School Meals,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_16,Guardian's Allowance,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_17,Housing Benefit,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_18,In Work Credit,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_19,Incapacity Benefit,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_20,Income Support,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_21,Industrial Injuries Disablement Benefit,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_22,Industrial Death Benefit,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_23,Jobseeker's Allowance,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_24,Maternity Allowance,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_25,Mobility Supplement,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_26,National Entitlement Card,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_27,Pension Credit,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_28,Personal Independence Payment,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_29,Severe Disablement Allowance,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_30,State Pension,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_31,Statutory Adoption Pay,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_32,Statutory Maternity Pay,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_33,Statutory Paternity Pay,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_34,Statutory Sick Pay,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_35,Sure Start Maternity Grant,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_36,Tax credits,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_37,Universal Credit,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_38,War Disablement Pension,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_39,War Widow's/Widower's Pension,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_40,Widowed Parent's Allowance,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_41,Widow's Pension,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_42,Winter Fuel Payment,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_43,Working Tax Credit,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_100,Other (please specify),2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_99,Don't know,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_98,Prefer not to answer,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_WhichBenefits_Now_100_TEXT,Other benefit (specified),2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Finance_Changes,"Overall, how do you feel your current financial situation compares tobefore the first official lockdown was announced on the 23rd March2020?",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_FinanceSitu_Worry,I’m worried about my future financial situation,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_JobSec_Worry,I'm worried about my job security,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_ShopFood_Anxious,Do you feel anxious when going food shopping during the COVID-19 pandemic?,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_COVID_Impact,"On the whole, what impact has the COVID-19 pandemic had on yourlife?",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,EndDate,Survey End date ,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,Progress,Survey progress percentage,2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_General_Health,"In general, would you say your health is",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_mental_health,"In general, would you say your emotional or mental health is",2022-03-24 23:10:22.183
COVIDLIFE3_v0001_20211101,S3_Units_Weight,S3_Units_Weight,2022-03-24 23:10:22.183
