table_name,variable_name,value_value,value_label,avail_from_dt
COVIDLIFE3_v0001_20211101,S3_Trust_Medical,4,A lot,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Trust_Medical,99,Don't know,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Trust_ScotGov,1,Not at all,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Trust_ScotGov,2,Not much,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Trust_ScotGov,3,Some,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Trust_ScotGov,4,A lot,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Trust_ScotGov,99,Don't know,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Trust_UKGov,1,Not at all,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Trust_UKGov,2,Not much,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Trust_UKGov,3,Some,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Trust_UKGov,4,A lot,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Trust_UKGov,99,Don't know,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_typeCV19Test_1,0,No,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_typeCV19Test_1,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_typeCV19Test_2,0,No,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_typeCV19Test_2,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_typeCV19Test_3,0,No,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_typeCV19Test_3,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_typeCV19Test_3_TEXT,,Other specified,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_typeCV19Test_99,1,Don't know,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_UKGov_Confidence,1,Not confident at all,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_UKGov_Confidence,2,Not very confident,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_UKGov_Confidence,3,Somewhat confident,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_UKGov_Confidence,4,Very confident,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_UKGov_Guidance,1,An under-reaction,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_UKGov_Guidance,2,About right,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_UKGov_Guidance,3,An over-reaction,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Understand_ScotGo,1,Extremely difficult,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Understand_ScotGo,2,Somewhat difficult,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Understand_ScotGo,3,Neither easy nor difficult,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Understand_ScotGo,4,Somewhat easy,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Understand_ScotGo,5,Extremely easy,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Understand_UKGovG,1,Extremely difficult,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Understand_UKGovG,2,Somewhat difficult,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Understand_UKGovG,3,Neither easy nor difficult,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Understand_UKGovG,4,Somewhat easy,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Understand_UKGovG,5,Extremely easy,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Units_Weight,1,Stones and Pounds,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Units_Weight,2,Kilograms,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Doses,,"1 ,..., 2 [Doses]",2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Effect,1,Strongly disagree,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Effect,2,Somewhat disagree,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Effect,3,Neither agree nor disagree,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Effect,4,Somewhat agree,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Effect,5,Strongly agree,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Effect,99,Don't know,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Important,1,Strongly disagree,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Important,2,Somewhat disagree,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Important,3,Neither agree nor disagree,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Important,4,Somewhat agree,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Important,5,Strongly agree,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Important,99,Don't know,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Safe,1,Strongly disagree,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Safe,2,Somewhat disagree,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Safe,3,Neither agree nor disagree,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Safe,4,Somewhat agree,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Safe,5,Strongly agree,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vac_Safe,99,Don't know,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_VacType,1,Pfizer-BioNTech,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_VacType,2,Oxford-AstraZeneca,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_VacType,3,Moderna,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_VacType,4,Other,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_VacType,99,Don't know,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Vigorous_Last7Days,,Days of at least 10 minutes vigorous activity in last 7 days [0-7],2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Weight_kg,,Weight [kilograms],2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_WeightChange,1,I have gained weight,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_WeightChange,2,I have stayed the same,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_WeightChange,3,I have lost weight,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_WeightChange,98,Prefer not to answer,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_WeightStoneLbs_1,,Weight [Stones],2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SeeFamily,5,Extremely worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SeeFamily,97,Not applicable,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SeeFriends,1,Not at all worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SeeFriends,2,Slightly worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SeeFriends,3,Moderately worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SeeFriends,4,Very worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SeeFriends,5,Extremely worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SeeFriends,97,Not applicable,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SocialCare,1,Not at all worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SocialCare,2,Slightly worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SocialCare,3,Moderately worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SocialCare,4,Very worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SocialCare,5,Extremely worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SocialCare,97,Not applicable,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SpouseArgue,1,Not at all worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SpouseArgue,2,Slightly worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SpouseArgue,3,Moderately worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SpouseArgue,4,Very worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SpouseArgue,5,Extremely worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SpouseArgue,97,Not applicable,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SpouseRel,1,Not at all worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SpouseRel,2,Slightly worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SpouseRel,3,Moderately worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SpouseRel,4,Very worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SpouseRel,5,Extremely worried,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_Worry_SpouseRel,97,Not applicable,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_ComplianceNow,98,Prefer not to answer,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_ComplianceNow,99,Don't know,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Actions,,"Do not agree at all(1) ,..., Agree very strongly(10)",2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Call_Family,1,Never,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Call_Family,2,Rarely,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Call_Family,3,Less than once a week,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Call_Family,4,1-2 days a week,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Call_Family,5,3-4 days a week,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Call_Family,6,Every day/almost every day,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Call_Friends,1,Never,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Call_Friends,2,Rarely,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Call_Friends,3,Less than once a week,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Call_Friends,4,1-2 days a week,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Call_Friends,5,3-4 days a week,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Call_Friends,6,Every day/almost every day,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Died_0,0,No,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Died_0,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Died_1,0,No,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Died_1,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Died_2,0,No,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Died_2,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Died_3,0,No,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Died_3,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Died_98,0,No,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Died_98,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_F2F_Family,1,Never,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_F2F_Family,2,Rarely,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_F2F_Family,3,Less than once a week,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_F2F_Family,4,1-2 days a week,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_F2F_Family,5,3-4 days a week,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_F2F_Family,6,Every day/almost every day,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_F2F_Friends,1,Never,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_F2F_Friends,2,Rarely,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_F2F_Friends,3,Less than once a week,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_F2F_Friends,4,1-2 days a week,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_F2F_Friends,5,3-4 days a week,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_F2F_Friends,6,Every day/almost every day,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_hospital,0,No,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_hospital,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_ICU,0,No,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_ICU,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_ICU,99,Don't know,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Impact,1,Very negative impact,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Impact,2,Quite negative impact,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Impact,3,Neither negative nor positive impact,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Impact,4,Quite positive impact,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Impact,5,Very positive impact,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_recovery,0,"No, still have symptoms",2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_recovery,1,"Yes, back to normal",2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Symptoms_1,0,No,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Symptoms_1,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Symptoms_10,0,No,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Symptoms_10,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Symptoms_11,0,No,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Symptoms_11,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Symptoms_12,0,No,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Symptoms_12,1,Yes,2022-03-24 23:13:46.343
COVIDLIFE3_v0001_20211101,S3_COVID_Symptoms_13,0,No,2022-03-24 23:13:46.343
