table_name,variable_name,value_value,value_label,avail_from_dt
INFECTION_v0001_20220302,A5,5,I am not self-isolating because I've been told by authorities that I can leave self-isolation  ,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A5,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A5,999911,Question is skipped legitimately,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A6,1,Extremely difficult,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A6,2,Fairly difficult,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A6,3,Neither easy nor difficult,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A6,4,Fairly easy,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A6,5,Extremely easy,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A6,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A7,1,Extremely or Fairly poor,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A7,3,Neither good nor poor  ,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A7,4,Fairly good  ,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A7,5,Extremely good,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A7,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A8,1,Completely unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A8,2,Fairly unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A8,3,Somewhat unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A8,4,Neither confident nor unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A8,5,Somewhat confident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A8,6,Fairly confident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A8,7,Completely confident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A8,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A9,1,Completely unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A9,2,Fairly unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A9,3,Somewhat unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A9,4,Neither confident nor unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A9,5,Somewhat confident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A9,6,Fairly confident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A9,7,Completely confident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A9,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A10,1,Completely unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A10,2,Fairly unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A10,3,Somewhat unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A10,4,Neither confident nor unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A10,5,Somewhat confident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A10,6,Fairly confident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A10,7,Completely confident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A10,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A11,1,Completely unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A11,2,Fairly unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A11,3,Somewhat unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A11,4,Neither confident nor unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A11,5,Somewhat confident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A11,6,Fairly confident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A11,7,Completely confident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A11,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A12,1,Completely unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A12,2,Fairly unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A12,3,Somewhat unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A12,4,Neither confident nor unconfident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A12,5,Somewhat confident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A12,6,Fairly confident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A12,7,Completely confident,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A12,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_1,0,Yes,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_1,1,No,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_1,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_2,0,Yes,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_2,1,No,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_2,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_3,0,Yes,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_3,1,No,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_3,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_5,0,Yes,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_5,1,No,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_5,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_6,0,Yes,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_6,1,No,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_6,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_8,0,Yes,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_8,1,No,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A13_8,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A14,0,0 day,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A14,1,1 day,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A14,2,2 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A14,3,3 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A14,4,4 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A14,5,5 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A14,6,6 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A14,7,7 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A14,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A15,1,Less,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A15,2,About the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A15,3,More,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A15,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A16,0,0 day,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A16,1,1 day,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A16,2,2 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A16,3,3 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A16,4,4 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A16,5,5 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A16,6,6 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A16,7,7 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A16,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A17,1,Less,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A17,2,About the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A17,3,More,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A17,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A18,0,0 day,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A18,1,1 day,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A18,2,2 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A18,3,3 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A18,4,4 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A18,5,5 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A18,6,6 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A18,7,7 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A18,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A19,1,Less,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A19,2,About the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A19,3,More,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A19,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A20,0,0 day,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A20,1,1 day,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A20,2,2 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A20,3,3 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A20,4,4 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A20,5,5 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A20,6,6 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A20,7,7 days,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A20,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A21,1,Less,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A21,2,About the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A21,3,More,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A21,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A22,0,0 - Not at all,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A22,1,1,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A22,2,2,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A22,3,3,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A22,4,4,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A22,5,5,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A22,6,6,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A22,7,7,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A22,8,8,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A22,9,9,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A22,10,10 - Completly,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A22,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A23,0,0 - Not at all,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A23,1,1,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A23,2,2,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A23,3,3,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A23,4,4,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A23,5,5,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A23,6,6,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A23,7,7,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A23,8,8,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A23,9,9,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A23,10,10 - Completly,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A23,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A24,1,Many less people than usual,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A24,2,A few less people than usual,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A24,3,No change,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A24,4,A few more people than usual,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A24,5,Many more people than usual,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A24,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A25,1,Positive,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A25,2,Negative,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A25,3,Neither positive nor negative,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A25,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_1,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_1,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_1,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_1,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_1,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_2,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_2,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_2,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_2,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_2,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_3,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_3,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_3,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_3,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_3,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_4,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_4,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_4,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_4,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_4,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_5,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_5,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_5,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_5,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_5,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_6,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_6,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_6,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_6,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_6,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_7,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_7,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_7,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_7,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_7,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_8,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_8,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_8,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_8,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_8,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_9,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_9,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_9,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_9,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_9,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_10,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_10,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_10,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_10,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_10,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_11,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_11,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_11,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_11,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_11,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_12,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_12,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_12,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_12,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_12,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_13,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_13,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_13,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_13,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_13,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_14,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_14,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_14,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_14,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_14,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_15,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_15,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_15,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_15,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_15,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_16,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_16,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_16,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_16,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_16,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_17,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_17,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_17,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_17,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_17,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_18,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_18,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_18,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_18,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_18,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_19,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_19,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_19,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_19,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_19,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_20,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_20,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_20,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_20,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_20,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_21,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_21,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_21,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_21,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_21,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_22,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_22,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_22,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_22,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_22,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_23,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_23,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_23,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_23,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_23,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_24,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_24,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_24,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_24,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_24,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_25,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_25,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_25,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_25,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_25,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_26,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_26,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_26,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_26,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_26,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_27,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_27,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_27,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_27,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_27,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_28,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_28,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_28,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_28,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_28,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_29,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_29,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_29,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_29,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_29,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_30,1,Decreased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_30,2,Stayed the same,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_30,3,Increased,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_30,999903,Not applicable,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A26_30,999906,Question seen but not answered,2022-04-09 14:11:40.803
INFECTION_v0001_20220302,A27,1,3 or less days,2022-04-09 14:11:40.803
