variable_name,variable_label,avail_from_dt,table_name
iaa24yl,Annual current Income Support (respondent) - bracket min value (iaa24),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa24yu,Annual current Income Support (respondent) - bracket max value (iaa24),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa24ye,Annual current Income Support (respondent) - bracket entry point (iaa24),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa24yr,Annual current Income Support (respondent) - bracket result (iaa24),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa24ol,Oth pd current Income Support (respondent) - bracket min value (iaa24),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa24ou,Oth pd current Income Support (respondent) - bracket max value (iaa24),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa24oe,Oth pd current Income Support (respondent) - bracket entry point (iaa24),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa24or,Oth pd current Income Support (respondent) - bracket result (iaa24),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iat25,Benefit block type-Current Pension Credit (respondent),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iap25,Current Pension Credit (respondent): period code,2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25,Current Pension Credit  (respondent): amount received,2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25wl,Wkly current Pension Credit (respondent) - bracket min value (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25wu,Wkly current Pension Credit (respondent) - bracket max value (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25we,Wkly current Pension Credit (respondent) - bracket entry point (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25wr,Wkly current Pension Credit (respondent) - bracket result (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25fl,Fnightly current Pension Credit (respondent) - bracket min value (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25fu,Fnightly current Pension Credit (respondent) - bracket max value (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25fe,Fnightly current Pension Credit (respondent) - bracket entry point (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25fr,Fnightly current Pension Credit (respondent) - bracket result (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25ml,Mnthly current Pension Credit (respondent) - bracket min value (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25mu,Mnthly current Pension Credit (respondent) - bracket max value (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25me,Mnthly current Pension Credit (respondent) - bracket entry point (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25mr,Mnthly current Pension Credit (respondent) - bracket result (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25yl,Annual current Pension Credit (respondent) - bracket min value (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25yu,Annual current Pension Credit (respondent) - bracket max value (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25ye,Annual current Pension Credit (respondent) - bracket entry point (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25yr,Annual current Pension Credit (respondent) - bracket result (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25ol,Oth pd current Pension Credit (respondent) - bracket min value (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25ou,Oth pd current Pension Credit (respondent) - bracket max value (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25oe,Oth pd current Pension Credit (respondent) - bracket entry point (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa25or,Oth pd current Pension Credit (respondent) - bracket result (iaa25),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iat26,Benefit block type-Current Working Tax Credit (respondent),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iap26,Current Working Tax Credit (respondent): period code,2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26,Current Working Tax Credit  (respondent): amount received,2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26wl,Wkly current WTC (respondent) - bracket min value (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26wu,Wkly current WTC (respondent) - bracket max value (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26we,Wkly current WTC (respondent) - bracket entry point (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26wr,Wkly current WTC (respondent) - bracket result (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26fl,Fnightly current WTC (respondent) - bracket min value (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26fu,Fnightly current WTC (respondent) - bracket max value (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26fe,Fnightly current WTC (respondent) - bracket entry point (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26fr,Fnightly current WTC (respondent) - bracket result (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26ml,Mnthly current WTC (respondent) - bracket min value (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26mu,Mnthly current WTC (respondent) - bracket max value (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26me,Mnthly current WTC (respondent) - bracket entry point (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26mr,Mnthly current WTC (respondent) - bracket result (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26yl,Annual current WTC (respondent) - bracket min value (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26yu,Annual current WTC (respondent) - bracket max value (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26ye,Annual current WTC (respondent) - bracket entry point (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26yr,Annual current WTC (respondent) - bracket result (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26ol,Oth pd current WTC (respondent) - bracket min value (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26ou,Oth pd current WTC (respondent) - bracket max value (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26oe,Oth pd current WTC (respondent) - bracket entry point (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa26or,Oth pd current WTC (respondent) - bracket result (iaa26),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iat27,Benefit block type-Current Jobseeker's Allowance (respondent),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iap27,Current Jobseeker's Allowance (respondent): period code,2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27,Current Jobseeker's Allowance (respondent): amount received,2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27wl,Wkly current JSA (respondent) - bracket min value (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27wu,Wkly current JSA (respondent) - bracket max value (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27we,Wkly current JSA (respondent) - bracket entry point (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27wr,Wkly current JSA (respondent) - bracket result (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27fl,Fnightly current JSA (respondent) - bracket min value (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27fu,Fnightly current JSA (respondent) - bracket max value (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27fe,Fnightly current JSA (respondent) - bracket entry point (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27fr,Fnightly current JSA (respondent) - bracket result (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27ml,Mnthly current JSA (respondent) - bracket min value (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27mu,Mnthly current JSA (respondent) - bracket max value (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27me,Mnthly current JSA (respondent) - bracket entry point (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27mr,Mnthly current JSA (respondent) - bracket result (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27yl,Annual current JSA (respondent) - bracket min value (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27yu,Annual current JSA (respondent) - bracket max value (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27ye,Annual current JSA (respondent) - bracket entry point (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27yr,Annual current JSA (respondent) - bracket result (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27ol,Oth pd current JSA (respondent) - bracket min value (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27ou,Oth pd current JSA (respondent) - bracket max value (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27oe,Oth pd current JSA (respondent) - bracket entry point (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa27or,Oth pd current JSA (respondent) - bracket result (iaa27),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iat28,Benefit block type-Current Guardian's Allowance (respondent),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iap28,Current Guardian's Allowance (respondent): period code,2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28,Current Guardian's Allowance (respondent): amount received,2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28wl,Wkly current Guardian's Allowance (respondent) - bracket min value (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28wu,Wkly current Guardian's Allowance (respondent) - bracket max value (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28we,Wkly current Guardian's Allowance (respondent) - bracket entry point (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28wr,Wkly current Guardian's Allowance (respondent) - bracket result (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28fl,Fnightly current Guardian's Allowance (respondent) - bracket min value (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28fu,Fnightly current Guardian's Allowance (respondent) - bracket max value (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28fe,Fnightly current Guardian's Allowance (respondent) - bracket entry point (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28fr,Fnightly current Guardian's Allowance (respondent) - bracket result (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28ml,Mnthly current Guardian's Allowance (respondent) - bracket min value (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28mu,Mnthly current Guardian's Allowance (respondent) - bracket max value (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28me,Mnthly current Guardian's Allowance (respondent) - bracket entry point (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28mr,Mnthly current Guardian's Allowance (respondent) - bracket result (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28yl,Annual current Guardian's Allowance (respondent) - bracket min value (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28yu,Annual current Guardian's Allowance (respondent) - bracket max value (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28ye,Annual current Guardian's Allowance (respondent) - bracket entry point (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28yr,Annual current Guardian's Allowance (respondent) - bracket result (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28ol,Oth pd current Guardian's Allowance (respondent) - bracket min value (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28ou,Oth pd current Guardian's Allowance (respondent) - bracket max value (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28oe,Oth pd current Guardian's Allowance (respondent) - bracket entry point (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa28or,Oth pd current Guardian's Allowance (respondent) - bracket result (iaa28),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iat29,Benefit block type-Current Widow or Bereavement Allowance/pension (respondent),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iap29,Current Widow or Bereavement Allowance/pension (respondent): period code,2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29,Current Widow or Bereavement Allowance/pension (respondent): amount received,2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29wl,Wkly current Widow's Pension (respondent) - bracket min value (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29wu,Wkly current Widow's Pension (respondent) - bracket max value (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29we,Wkly current Widow's Pension (respondent) - bracket entry point (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29wr,Wkly current Widow's Pension (respondent) - bracket result (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29fl,Fnightly current Widow's Pension (respondent) - bracket min value (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29fu,Fnightly current Widow's Pension (respondent) - bracket max value (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29fe,Fnightly current Widow's Pension (respondent) - bracket entry point (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29fr,Fnightly current Widow's Pension (respondent) - bracket result (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29ml,Mnthly current Widow's Pension (respondent) - bracket min value (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29mu,Mnthly current Widow's Pension (respondent) - bracket max value (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29me,Mnthly current Widow's Pension (respondent) - bracket entry point (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29mr,Mnthly current Widow's Pension (respondent) - bracket result (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29yl,Annual current Widow's Pension (respondent) - bracket min value (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29yu,Annual current Widow's Pension (respondent) - bracket max value (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29ye,Annual current Widow's Pension (respondent) - bracket entry point (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29yr,Annual current Widow's Pension (respondent) - bracket result (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29ol,Oth pd current Widow's Pension (respondent) - bracket min value (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
iaa29ou,Oth pd current Widow's Pension (respondent) - bracket max value (iaa29),2022-03-17 13:23:55.683,wave_9_elsa_data_eul_ia2_v0001_20211101
